Iteración,1,2,3,4,5,6,7,8,9,10
2040,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2041,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2042,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2043,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2044,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2045,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2046,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2047,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2048,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2049,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2050,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2051,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2052,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2053,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2054,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2055,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2056,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2057,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2058,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2059,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2060,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2061,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2062,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2063,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2064,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2065,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2066,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2067,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2068,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2069,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2070,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2071,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2072,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2073,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2074,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2075,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2076,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2077,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2078,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2079,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2080,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2081,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2082,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2083,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2084,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2085,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2086,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2087,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2088,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2089,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2090,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2091,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2092,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2093,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2094,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2095,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2096,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2097,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2098,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2099,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2100,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2101,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
2102,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,79731.19956207275,66748.75903320312,58623.74041748047,52588.800048828125,47657.60009765625,43348.7998046875
